Population,Region,year,max5dprcp_spawn,mnprcp_rear,maxq_spawn,medq_rear,mean_swe,cdd_rear,maxDaily_spawn,maxDaily_migrate,maxWeekly_migrate,daysGT17_migrate,cddGT17_migrate
Gisasa,Yukon (US),1990,94388.85003,4418.766841,31.0625,10.4375,359.2920212,1619.644179,16.88114585,18.9225445,18.502635,25,23.41675208
Gisasa,Yukon (US),1991,41871.42995,2385.312303,15.890625,10.03125,230.6801279,1571.02602,13.60289325,18.99283982,18.7386573,26,28.09590533
Gisasa,Yukon (US),1992,51079.86,1915.436604,33.34375,16.1875,235.4598505,1389.491258,15.41505055,17.89635532,17.74205472,20,8.12146872
Gisasa,Yukon (US),1993,116689.5899,3864.926118,37.28125,22.171875,128.5657509,1456.723671,17.70396609,18.05102955,17.76308845,21,12.58604031
Gisasa,Yukon (US),1994,151344.7999,3849.466908,87.46875,25.25,196.1303701,1420.375323,15.56066786,18.07887469,17.47387848,13,5.875714299
Gisasa,Yukon (US),1995,36689.75998,1851.348092,17.484375,11.8359375,50.24499637,1583.963254,16.4112325,17.83967371,17.30598995,20,5.813603611
Gisasa,Yukon (US),1996,49355.01,2217.14353,28.1875,13.15625,129.5770321,1410.858815,12.84147687,19.08881805,18.69994812,27,24.01335193
Gisasa,Yukon (US),1997,66896.99994,3097.823091,23.179688,8.3125,168.8131742,1653.764186,17.23817721,18.82709934,18.2948658,29,28.35927105
Gisasa,Yukon (US),1998,71500.57002,4731.662564,68.03125,31.359375,97.07990037,1405.973314,14.52073793,19.1730997,18.720222,29,34.75678479
Gisasa,Yukon (US),1999,44718.51997,3049.192041,34.8125,16.3125,86.44301777,1472.634179,14.66631202,18.77574542,18.35069932,29,21.3068312
Gisasa,Yukon (US),2000,59792.84002,2283.595948,24.9375,12.40625,173.7726191,1445.713394,12.77113136,18.11309886,17.82993846,21,8.837706635
Gisasa,Yukon (US),2001,85366.60996,2338.29421,22.59375,12.078125,131.3956511,1399.443198,15.34759726,18.65812243,17.8004268,24,14.53243874
Gisasa,Yukon (US),2002,69066.17997,1990.009145,19.46875,8.875,84.92822055,1580.370448,17.4932701,19.26873702,18.61430657,27,24.15510109
Gisasa,Yukon (US),2003,56790.42,2566.19704,38.34375,14.21875,106.1106619,1511.965465,17.14051581,18.64121369,18.05628908,30,21.4723062
Gisasa,Yukon (US),2004,95467.97005,2065.180523,24.203125,7.71875,171.4885908,1625.988432,15.66952381,19.10711058,18.94017015,33,40.78939868
Gisasa,Yukon (US),2005,75845.07,3376.550526,36.40625,11.6875,162.3315517,1680.122795,16.92788162,18.53213328,18.39258768,30,20.6621089
Gisasa,Yukon (US),2006,62667.56004,3047.873422,63.382812,14.546875,61.46103913,1558.392897,14.23591972,19.11915636,18.73924728,19,17.82043773
Gisasa,Yukon (US),2007,71215.70998,4136.22263,34.21875,14.875,56.93364412,1727.183898,15.48382204,19.47705048,19.19417545,32,38.89878282
Gisasa,Yukon (US),2008,47778.95001,2405.808234,16.734375,10.03125,212.0234309,1533.181367,14.96180703,18.59803564,18.13780596,26,14.05335224
Gisasa,Yukon (US),2009,60414.6199,2755.031776,16.875,7.4375,371.9005334,1575.303578,16.02163249,18.81263267,18.23257108,27,23.81996739
Gisasa,Yukon (US),2010,91744.53004,3202.542567,31.484375,13.625,103.1311887,1569.653623,16.74816516,18.90531576,18.13457339,29,22.32125096
Gisasa,Yukon (US),2011,56539.32,3405.311711,35.09375,15.125,193.282904,1487.950477,13.63931409,17.81681975,17.37465747,14,4.218763811
Gisasa,Yukon (US),2012,96114.12998,4802.270784,63.828125,14.796875,74.45193599,1506.39604,15.94059185,18.24276702,17.56104741,15,5.764495866
Gisasa,Yukon (US),2013,72654.71,3775.54125,90.58594,9.1875,106.160185,1583.979432,18.42469078,18.98200549,18.29750734,22,18.49050291
Gisasa,Yukon (US),2014,55084.95002,3195.784539,41.546875,24.484375,13.65039855,1592.033363,15.09273582,17.65727213,17.30593417,15,4.290095326
Gisasa,Yukon (US),2015,92453.86991,3505.896643,32.609375,7.625,54.12772949,1731.669427,18.16694098,19.09563866,18.36544764,32,30.59391102
Gisasa,Yukon (US),2016,71891.59002,4276.590522,51.296875,21.21875,39.74964412,1730.8775,13.42077935,19.521824,19.2682534,38,57.13278283
Gisasa,Yukon (US),2017,96305.78,3568.353422,35.414062,11.28125,120.0825125,1775.075193,16.20284139,19.34433963,18.71574256,34,32.84090808
Gisasa,Yukon (US),2018,69842.49999,3266.236712,35.5625,16.28125,125.1508543,1470.950145,16.86762596,18.41264014,18.2825527,20,17.21815824
Salcha,Yukon (US),1980,252359.94,13944.48385,127.46875,98.953125,70.86827466,1579.62164,14.11988217,18.59312229,17.97402818,18,12.27592034
Salcha,Yukon (US),1981,186756.0697,18389.12289,159.35938,124.75,101.7789128,1375.771661,13.0207192,18.20561807,17.82072408,26,15.02542406
Salcha,Yukon (US),1982,142615.72,12945.86013,145.78125,105.125,119.4116704,1391.705287,12.57692433,17.95396541,17.53213178,28,8.968996462
Salcha,Yukon (US),1983,214365.1,13177.37869,131.42188,106.9375,68.56014377,1559.921965,13.37900968,17.98239521,17.5934083,17,7.428979239
Salcha,Yukon (US),1984,201519.88,14957.37915,217,127.90625,137.1081035,1338.684811,11.84351977,17.67949099,17.45738363,20,6.847021299
Salcha,Yukon (US),1985,230273.52,15054.52092,101.25,97.796875,107.3256672,1394.086774,14.08957021,18.09758024,17.50215558,23,7.156003078
Salcha,Yukon (US),1986,460444.86,15735.20526,179.625,102.40625,50.64460741,1568.707609,12.9087137,18.60901782,18.14185848,31,24.43749155
Salcha,Yukon (US),1987,208772.48,10267.7023,113.078125,75.8125,73.309231,1641.201349,14.7873306,18.75582466,18.05890616,36,24.25033667
Salcha,Yukon (US),1988,174838.52,13887.82072,159.78125,139.6875,82.84934574,1440.840097,12.46005041,18.79832124,18.55773036,29,23.03945582
Salcha,Yukon (US),1989,224327.29,9423.98033,98.6875,87.53125,147.3423198,1453.063759,14.9771078,18.46986433,17.66415503,19,10.38457495
Salcha,Yukon (US),1990,402666.53,14596.9729,196.1875,131.78125,220.9168884,1341.816302,15.51837421,18.9225445,18.502635,25,23.41675208
Salcha,Yukon (US),1991,292634.2901,10018.75901,150.92188,98.03125,118.4599274,1478.741196,14.16463541,18.99283982,18.7386573,26,28.09590533
Salcha,Yukon (US),1992,220240.61,12695.9034,179.70312,94.625,137.7736429,1397.205688,12.88529674,17.89635532,17.74205472,20,8.12146872
Salcha,Yukon (US),1993,334191.81,12502.41895,130.1875,104.515625,165.6852504,1413.660761,15.80236298,18.05102955,17.76308845,21,12.58604031
Salcha,Yukon (US),1994,191612.09,9150.887435,85.765625,104.34375,128.6503959,1546.740232,15.71682516,18.07887469,17.47387848,13,5.875714299
Salcha,Yukon (US),1995,395655.3301,15509.50658,155.8125,115.96875,64.14032632,1548.640402,14.26526172,17.83967371,17.30598995,20,5.813603611
Salcha,Yukon (US),1996,207351.9,8984.733073,120.984375,84.5,153.3600259,1372.938457,11.73570814,19.08881805,18.69994812,27,24.01335193
Salcha,Yukon (US),1997,188462.46,7446.635989,155.9375,91.71875,74.19218416,1635.977747,15.29633405,18.82709934,18.2948658,29,28.35927105
Salcha,Yukon (US),1998,187856.39,13497.44856,149.17188,94.515625,23.91144265,1401.694004,11.90369434,19.1730997,18.720222,29,34.75678479
Salcha,Yukon (US),1999,178902.28,11097.43,149.15625,70.6875,94.78150077,1593.628331,14.9617806,18.77574542,18.35069932,29,21.3068312
Salcha,Yukon (US),2000,336901.38,15075.42412,208.51562,127.25,87.62277708,1377.130763,13.62338019,18.11309886,17.82993846,21,8.837706635
Salcha,Yukon (US),2001,257345.04,10904.34125,188.28125,99.0625,63.79110176,1510.280092,12.09407107,18.65812243,17.8004268,24,14.53243874
Salcha,Yukon (US),2002,515856.9201,16621.34777,239.26562,120.625,34.32515993,1391.136105,13.33761659,19.26873702,18.61430657,27,24.15510109
Salcha,Yukon (US),2003,436119.11,18011.17776,221.25,97.21875,114.6821567,1419.0907,11.45848194,18.64121369,18.05628908,30,21.4723062
Salcha,Yukon (US),2004,191958.31,8934.655557,89.9375,55.421875,114.2484605,1658.359939,15.39673435,19.10711058,18.94017015,33,40.78939868
Salcha,Yukon (US),2005,285072.31,15487.07138,104.328125,111.75,127.7571648,1522.108713,15.2930014,18.53213328,18.39258768,30,20.6621089
Salcha,Yukon (US),2006,253209.14,13799.6879,124.984375,83.140625,81.15813082,1525.91182,13.95322292,19.11915636,18.73924728,19,17.82043773
Salcha,Yukon (US),2007,344627.0799,14894.65968,165.51562,79.96875,62.06931669,1604.710741,13.36103736,19.47705048,19.19417545,32,38.89878282
Salcha,Yukon (US),2008,245811.7299,13672.30288,241.35938,88.40625,85.09554763,1462.108883,10.03086243,18.59803564,18.13780596,26,14.05335224
Salcha,Yukon (US),2009,255926.86,12237.97901,133.67188,80.25,112.5058982,1612.194705,15.7080857,18.81263267,18.23257108,27,23.81996739
Salcha,Yukon (US),2010,205519.2099,12451.27809,94.984375,82.53125,64.45449435,1654.204486,16.20473919,18.90531576,18.13457339,29,22.32125096
Salcha,Yukon (US),2011,205116.45,15557.30928,154.42188,106.78125,91.60646043,1468.414345,12.80175549,17.81681975,17.37465747,14,4.218763811
Salcha,Yukon (US),2012,256765.96,12724.10791,75.03125,76.28125,115.7107706,1530.251525,14.83575094,18.24276702,17.56104741,15,5.764495866
Salcha,Yukon (US),2013,249256.4801,9952.815199,115.03125,67.78125,143.5317528,1513.039373,17.32178692,18.98200549,18.29750734,22,18.49050291
Salcha,Yukon (US),2014,376214.28,17889.48526,173.6875,133.48438,41.62792407,1368.488781,11.62488643,17.65727213,17.30593417,15,4.290095326
Salcha,Yukon (US),2015,412267.7999,15988.53434,196.625,106.140625,84.77905493,1507.930545,12.96200259,19.09563866,18.36544764,32,30.59391102
Salcha,Yukon (US),2016,290801.9,20408.00411,235.10938,122.4375,50.23473021,1516.740073,11.92460763,19.521824,19.2682534,38,57.13278283
Salcha,Yukon (US),2017,410731.13,14217.71257,101.796875,75.5,134.0871404,1632.053994,15.88369003,19.34433963,18.71574256,34,32.84090808
Salcha,Yukon (US),2018,477853.0296,18120.98329,183.875,132.8125,137.7043279,1394.749167,14.49759013,18.41264014,18.2825527,20,17.21815824
