Project,,,Observation Year,Observation Month/Day,Location,Species,Fish Count,Fish Count,Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,08/04,Eagle Sonar (Yukon/Canadian Border),Chinook,1145,1145,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,08/05,Eagle Sonar (Yukon/Canadian Border),Chinook,996,996,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,08/06,Eagle Sonar (Yukon/Canadian Border),Chinook,940,940,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,08/07,Eagle Sonar (Yukon/Canadian Border),Chinook,818,818,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,08/08,Eagle Sonar (Yukon/Canadian Border),Chinook,684,684,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,08/09,Eagle Sonar (Yukon/Canadian Border),Chinook,628,628,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,08/10,Eagle Sonar (Yukon/Canadian Border),Chinook,568,568,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,08/11,Eagle Sonar (Yukon/Canadian Border),Chinook,551,551,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,08/12,Eagle Sonar (Yukon/Canadian Border),Chinook,487,487,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,08/13,Eagle Sonar (Yukon/Canadian Border),Chinook,463,463,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,08/14,Eagle Sonar (Yukon/Canadian Border),Chinook,442,442,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,08/15,Eagle Sonar (Yukon/Canadian Border),Chinook,398,398,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,08/16,Eagle Sonar (Yukon/Canadian Border),Chinook,326,326,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,08/17,Eagle Sonar (Yukon/Canadian Border),Chinook,231,231,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,08/18,Eagle Sonar (Yukon/Canadian Border),Chinook,177,177,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,08/19,Eagle Sonar (Yukon/Canadian Border),Chinook,200,200,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,08/20,Eagle Sonar (Yukon/Canadian Border),Chinook,154,154,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,08/21,Eagle Sonar (Yukon/Canadian Border),Chinook,117,117,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,08/22,Eagle Sonar (Yukon/Canadian Border),Chinook,112,112,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,08/23,Eagle Sonar (Yukon/Canadian Border),Chinook,112,112,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,08/24,Eagle Sonar (Yukon/Canadian Border),Chinook,120,120,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,08/25,Eagle Sonar (Yukon/Canadian Border),Chinook,128,128,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,08/26,Eagle Sonar (Yukon/Canadian Border),Chinook,90,90,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2020,08/27,Eagle Sonar (Yukon/Canadian Border),Chinook,98,98,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,06/27,Eagle Sonar (Yukon/Canadian Border),Chinook,,,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,06/28,Eagle Sonar (Yukon/Canadian Border),Chinook,11,11,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,06/29,Eagle Sonar (Yukon/Canadian Border),Chinook,8,8,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,06/30,Eagle Sonar (Yukon/Canadian Border),Chinook,38,38,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,07/01,Eagle Sonar (Yukon/Canadian Border),Chinook,37,37,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,07/02,Eagle Sonar (Yukon/Canadian Border),Chinook,92,92,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,07/03,Eagle Sonar (Yukon/Canadian Border),Chinook,70,70,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,07/04,Eagle Sonar (Yukon/Canadian Border),Chinook,127,127,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,07/05,Eagle Sonar (Yukon/Canadian Border),Chinook,204,204,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,07/06,Eagle Sonar (Yukon/Canadian Border),Chinook,222,222,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,07/07,Eagle Sonar (Yukon/Canadian Border),Chinook,352,352,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,07/08,Eagle Sonar (Yukon/Canadian Border),Chinook,386,386,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,07/09,Eagle Sonar (Yukon/Canadian Border),Chinook,404,404,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,07/10,Eagle Sonar (Yukon/Canadian Border),Chinook,444,444,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,07/11,Eagle Sonar (Yukon/Canadian Border),Chinook,444,444,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,07/12,Eagle Sonar (Yukon/Canadian Border),Chinook,410,410,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,07/13,Eagle Sonar (Yukon/Canadian Border),Chinook,532,532,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,07/14,Eagle Sonar (Yukon/Canadian Border),Chinook,592,592,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,07/15,Eagle Sonar (Yukon/Canadian Border),Chinook,620,620,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,07/16,Eagle Sonar (Yukon/Canadian Border),Chinook,646,646,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,07/17,Eagle Sonar (Yukon/Canadian Border),Chinook,790,790,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,07/18,Eagle Sonar (Yukon/Canadian Border),Chinook,799,799,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,07/19,Eagle Sonar (Yukon/Canadian Border),Chinook,838,838,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,07/20,Eagle Sonar (Yukon/Canadian Border),Chinook,824,824,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,07/21,Eagle Sonar (Yukon/Canadian Border),Chinook,750,750,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,07/22,Eagle Sonar (Yukon/Canadian Border),Chinook,792,792,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,07/23,Eagle Sonar (Yukon/Canadian Border),Chinook,822,822,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,07/24,Eagle Sonar (Yukon/Canadian Border),Chinook,822,822,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,07/25,Eagle Sonar (Yukon/Canadian Border),Chinook,780,780,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,07/26,Eagle Sonar (Yukon/Canadian Border),Chinook,914,914,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,07/27,Eagle Sonar (Yukon/Canadian Border),Chinook,1065,1065,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,07/28,Eagle Sonar (Yukon/Canadian Border),Chinook,1026,1026,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,07/29,Eagle Sonar (Yukon/Canadian Border),Chinook,1085,1085,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,07/30,Eagle Sonar (Yukon/Canadian Border),Chinook,1185,1185,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,07/31,Eagle Sonar (Yukon/Canadian Border),Chinook,1125,1125,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,08/01,Eagle Sonar (Yukon/Canadian Border),Chinook,1069,1069,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,08/02,Eagle Sonar (Yukon/Canadian Border),Chinook,987,987,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,08/03,Eagle Sonar (Yukon/Canadian Border),Chinook,1079,1079,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,08/04,Eagle Sonar (Yukon/Canadian Border),Chinook,941,941,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,08/05,Eagle Sonar (Yukon/Canadian Border),Chinook,893,893,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,08/06,Eagle Sonar (Yukon/Canadian Border),Chinook,796,796,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,08/07,Eagle Sonar (Yukon/Canadian Border),Chinook,740,740,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,08/08,Eagle Sonar (Yukon/Canadian Border),Chinook,706,706,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,08/09,Eagle Sonar (Yukon/Canadian Border),Chinook,666,666,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,08/10,Eagle Sonar (Yukon/Canadian Border),Chinook,548,548,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,08/11,Eagle Sonar (Yukon/Canadian Border),Chinook,502,502,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,08/12,Eagle Sonar (Yukon/Canadian Border),Chinook,464,464,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,08/13,Eagle Sonar (Yukon/Canadian Border),Chinook,410,410,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,08/14,Eagle Sonar (Yukon/Canadian Border),Chinook,371,371,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,08/15,Eagle Sonar (Yukon/Canadian Border),Chinook,340,340,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,08/16,Eagle Sonar (Yukon/Canadian Border),Chinook,274,274,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,08/17,Eagle Sonar (Yukon/Canadian Border),Chinook,224,224,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,08/18,Eagle Sonar (Yukon/Canadian Border),Chinook,174,174,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,08/19,Eagle Sonar (Yukon/Canadian Border),Chinook,150,150,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,08/20,Eagle Sonar (Yukon/Canadian Border),Chinook,130,130,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,08/21,Eagle Sonar (Yukon/Canadian Border),Chinook,114,114,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,08/22,Eagle Sonar (Yukon/Canadian Border),Chinook,118,118,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,08/23,Eagle Sonar (Yukon/Canadian Border),Chinook,106,106,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,08/24,Eagle Sonar (Yukon/Canadian Border),Chinook,108,108,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,08/25,Eagle Sonar (Yukon/Canadian Border),Chinook,98,98,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,08/26,Eagle Sonar (Yukon/Canadian Border),Chinook,96,96,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,08/27,Eagle Sonar (Yukon/Canadian Border),Chinook,68,68,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,08/28,Eagle Sonar (Yukon/Canadian Border),Chinook,78,78,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,08/29,Eagle Sonar (Yukon/Canadian Border),Chinook,76,76,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,08/30,Eagle Sonar (Yukon/Canadian Border),Chinook,90,90,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2021,08/31,Eagle Sonar (Yukon/Canadian Border),Chinook,124,124,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,06/27,Eagle Sonar (Yukon/Canadian Border),Chinook,,,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,06/28,Eagle Sonar (Yukon/Canadian Border),Chinook,,,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,06/29,Eagle Sonar (Yukon/Canadian Border),Chinook,0,0,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,06/30,Eagle Sonar (Yukon/Canadian Border),Chinook,0,0,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,07/01,Eagle Sonar (Yukon/Canadian Border),Chinook,11,11,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,07/02,Eagle Sonar (Yukon/Canadian Border),Chinook,11,11,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,07/03,Eagle Sonar (Yukon/Canadian Border),Chinook,17,17,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,07/04,Eagle Sonar (Yukon/Canadian Border),Chinook,12,12,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,07/05,Eagle Sonar (Yukon/Canadian Border),Chinook,23,23,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,07/06,Eagle Sonar (Yukon/Canadian Border),Chinook,55,55,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,07/07,Eagle Sonar (Yukon/Canadian Border),Chinook,42,42,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,07/08,Eagle Sonar (Yukon/Canadian Border),Chinook,58,58,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,07/09,Eagle Sonar (Yukon/Canadian Border),Chinook,87,87,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,07/10,Eagle Sonar (Yukon/Canadian Border),Chinook,120,120,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,07/11,Eagle Sonar (Yukon/Canadian Border),Chinook,150,150,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,07/12,Eagle Sonar (Yukon/Canadian Border),Chinook,150,150,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,07/13,Eagle Sonar (Yukon/Canadian Border),Chinook,177,177,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,07/14,Eagle Sonar (Yukon/Canadian Border),Chinook,167,167,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,07/15,Eagle Sonar (Yukon/Canadian Border),Chinook,196,196,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,07/16,Eagle Sonar (Yukon/Canadian Border),Chinook,200,200,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,07/17,Eagle Sonar (Yukon/Canadian Border),Chinook,218,218,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,07/18,Eagle Sonar (Yukon/Canadian Border),Chinook,224,224,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,07/19,Eagle Sonar (Yukon/Canadian Border),Chinook,194,194,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,07/20,Eagle Sonar (Yukon/Canadian Border),Chinook,194,194,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,07/21,Eagle Sonar (Yukon/Canadian Border),Chinook,175,175,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,07/22,Eagle Sonar (Yukon/Canadian Border),Chinook,223,223,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,07/23,Eagle Sonar (Yukon/Canadian Border),Chinook,243,243,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,07/24,Eagle Sonar (Yukon/Canadian Border),Chinook,293,293,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,07/25,Eagle Sonar (Yukon/Canadian Border),Chinook,455,455,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,07/26,Eagle Sonar (Yukon/Canadian Border),Chinook,510,510,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,07/27,Eagle Sonar (Yukon/Canadian Border),Chinook,561,561,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,07/28,Eagle Sonar (Yukon/Canadian Border),Chinook,726,726,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,07/29,Eagle Sonar (Yukon/Canadian Border),Chinook,778,778,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,07/30,Eagle Sonar (Yukon/Canadian Border),Chinook,834,834,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,07/31,Eagle Sonar (Yukon/Canadian Border),Chinook,776,776,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,08/01,Eagle Sonar (Yukon/Canadian Border),Chinook,628,628,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,08/02,Eagle Sonar (Yukon/Canadian Border),Chinook,576,576,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,08/03,Eagle Sonar (Yukon/Canadian Border),Chinook,520,520,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,08/04,Eagle Sonar (Yukon/Canadian Border),Chinook,460,460,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,08/05,Eagle Sonar (Yukon/Canadian Border),Chinook,407,407,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,08/06,Eagle Sonar (Yukon/Canadian Border),Chinook,245,245,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,08/07,Eagle Sonar (Yukon/Canadian Border),Chinook,202,202,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,08/08,Eagle Sonar (Yukon/Canadian Border),Chinook,152,152,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,08/09,Eagle Sonar (Yukon/Canadian Border),Chinook,139,139,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,08/10,Eagle Sonar (Yukon/Canadian Border),Chinook,110,110,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,08/11,Eagle Sonar (Yukon/Canadian Border),Chinook,138,138,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,08/12,Eagle Sonar (Yukon/Canadian Border),Chinook,102,102,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,08/13,Eagle Sonar (Yukon/Canadian Border),Chinook,71,71,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,08/14,Eagle Sonar (Yukon/Canadian Border),Chinook,48,48,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,08/15,Eagle Sonar (Yukon/Canadian Border),Chinook,41,41,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,08/16,Eagle Sonar (Yukon/Canadian Border),Chinook,42,42,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,08/17,Eagle Sonar (Yukon/Canadian Border),Chinook,44,44,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,08/18,Eagle Sonar (Yukon/Canadian Border),Chinook,39,39,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,08/19,Eagle Sonar (Yukon/Canadian Border),Chinook,66,66,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,08/20,Eagle Sonar (Yukon/Canadian Border),Chinook,52,52,Single Run
"Eagle Escapement (Sonar, Yukon/Canadian Border Passage)",,,2022,08/21,Eagle Sonar (Yukon/Canadian Border),Chinook,63,63,Single Run
